COMPANHIA,ANO,MES,ORIGEM,DESTINO,TARIFA,TEMP_MEDIA
AZUL,2023,9,Belém,São Luís,875.83,25.58
AZUL,2023,9,Belém,São Paulo,850.05,25.19
AZUL,2023,9,Belém,Teresina,555.33,24.7
AZUL,2023,9,Belém,Vitória,1299.78,25.14
AZUL,2023,9,Boa Vista,Belo Horizonte,1450.94,25.04
AZUL,2023,9,Boa Vista,Belém,1150.61,24.98
AZUL,2023,9,Boa Vista,Brasília,1411.92,25.29
AZUL,2023,9,Boa Vista,Campo Grande,1582.53,25.09
AZUL,2023,9,Boa Vista,Cuiabá,1479.51,25.11
AZUL,2023,9,Boa Vista,Curitiba,1187.79,24.93
AZUL,2023,9,Boa Vista,Florianópolis,1467.0,25.11
AZUL,2023,9,Boa Vista,Fortaleza,1443.83,25.34
AZUL,2023,9,Boa Vista,Goiânia,1206.36,25.19
AZUL,2023,9,Boa Vista,Macapá,1656.3,24.99
AZUL,2023,9,Boa Vista,Maceió,1523.4,25.11
AZUL,2023,9,Boa Vista,Manaus,1092.96,25.14
AZUL,2023,9,Boa Vista,Natal,1453.68,24.87
AZUL,2023,9,Boa Vista,Porto Alegre,1524.48,25.19
AZUL,2023,9,Boa Vista,Porto Velho,1728.57,25.24
AZUL,2023,9,Boa Vista,Recife,1370.55,25.38
AZUL,2023,9,Boa Vista,Rio de Janeiro,1442.88,24.81
AZUL,2023,9,Boa Vista,Salvador,1095.19,24.98
AZUL,2023,9,Boa Vista,São Luís,1011.91,25.58
AZUL,2023,9,Boa Vista,São Paulo,1215.08,25.19
AZUL,2023,9,Boa Vista,Teresina,1646.35,24.7
AZUL,2023,9,Boa Vista,Vitória,1267.46,25.14
AZUL,2023,9,Brasília,Belo Horizonte,1031.91,25.04
AZUL,2023,9,Brasília,Belém,923.77,24.98
AZUL,2023,9,Brasília,Boa Vista,1287.91,25.47
AZUL,2023,9,Brasília,Campo Grande,980.26,25.09
AZUL,2023,9,Brasília,Cuiabá,845.85,25.11
AZUL,2023,9,Brasília,Curitiba,664.83,24.93
AZUL,2023,9,Brasília,Florianópolis,914.97,25.11
AZUL,2023,9,Brasília,Fortaleza,969.64,25.34
AZUL,2023,9,Brasília,João Pessoa,986.66,25.28
AZUL,2023,9,Brasília,Macapá,1262.86,24.99
AZUL,2023,9,Brasília,Maceió,907.89,25.11
AZUL,2023,9,Brasília,Manaus,1339.15,25.14
AZUL,2023,9,Brasília,Natal,901.44,24.87
AZUL,2023,9,Brasília,Porto Alegre,1136.41,25.19
AZUL,2023,9,Brasília,Porto Velho,1700.66,25.24
AZUL,2023,9,Brasília,Recife,771.84,25.38
AZUL,2023,9,Brasília,Rio de Janeiro,787.02,24.81
AZUL,2023,9,Brasília,Salvador,812.1,24.98
AZUL,2023,9,Brasília,São Luís,904.86,25.58
AZUL,2023,9,Brasília,São Paulo,670.66,25.19
AZUL,2023,9,Brasília,Teresina,1035.17,24.7
AZUL,2023,9,Brasília,Vitória,681.18,25.14
AZUL,2023,9,Campo Grande,Belo Horizonte,820.25,25.04
AZUL,2023,9,Campo Grande,Belém,1536.93,24.98
AZUL,2023,9,Campo Grande,Boa Vista,1637.23,25.47
AZUL,2023,9,Campo Grande,Brasília,1039.34,25.29
AZUL,2023,9,Campo Grande,Cuiabá,659.67,25.11
AZUL,2023,9,Campo Grande,Curitiba,830.02,24.93
AZUL,2023,9,Campo Grande,Florianópolis,763.5,25.11
AZUL,2023,9,Campo Grande,Fortaleza,1104.21,25.34
AZUL,2023,9,Campo Grande,Goiânia,786.6,25.19
AZUL,2023,9,Campo Grande,João Pessoa,1219.3,25.28
AZUL,2023,9,Campo Grande,Macapá,1645.15,24.99
AZUL,2023,9,Campo Grande,Maceió,1095.1,25.11
AZUL,2023,9,Campo Grande,Manaus,1698.64,25.14
AZUL,2023,9,Campo Grande,Natal,1053.64,24.87
AZUL,2023,9,Campo Grande,Porto Alegre,1051.61,25.19
AZUL,2023,9,Campo Grande,Porto Velho,1546.16,25.24
AZUL,2023,9,Campo Grande,Recife,1572.18,25.38
AZUL,2023,9,Campo Grande,Rio de Janeiro,633.37,24.81
AZUL,2023,9,Campo Grande,Salvador,790.42,24.98
AZUL,2023,9,Campo Grande,São Luís,949.44,25.58
AZUL,2023,9,Campo Grande,São Paulo,738.91,25.19
AZUL,2023,9,Campo Grande,Teresina,1260.6,24.7
AZUL,2023,9,Campo Grande,Vitória,919.93,25.14
AZUL,2023,9,Cuiabá,Belo Horizonte,1008.92,25.04
AZUL,2023,9,Cuiabá,Belém,1378.36,24.98
AZUL,2023,9,Cuiabá,Boa Vista,1676.2,25.47
AZUL,2023,9,Cuiabá,Brasília,819.5,25.29
AZUL,2023,9,Cuiabá,Campo Grande,662.89,25.09
AZUL,2023,9,Cuiabá,Curitiba,1220.96,24.93
AZUL,2023,9,Cuiabá,Florianópolis,894.06,25.11
AZUL,2023,9,Cuiabá,Fortaleza,1077.49,25.34
AZUL,2023,9,Cuiabá,Goiânia,610.37,25.19
AZUL,2023,9,Cuiabá,João Pessoa,1219.82,25.28
AZUL,2023,9,Cuiabá,Macapá,958.83,24.99
AZUL,2023,9,Cuiabá,Maceió,918.63,25.11
AZUL,2023,9,Cuiabá,Manaus,1436.28,25.14
AZUL,2023,9,Cuiabá,Natal,1286.79,24.87
AZUL,2023,9,Cuiabá,Porto Alegre,1138.36,25.19
AZUL,2023,9,Cuiabá,Porto Velho,1358.62,25.24
AZUL,2023,9,Cuiabá,Recife,1736.24,25.38
AZUL,2023,9,Cuiabá,Rio de Janeiro,751.52,24.81
AZUL,2023,9,Cuiabá,Salvador,942.0,24.98
AZUL,2023,9,Cuiabá,São Luís,911.24,25.58
AZUL,2023,9,Cuiabá,São Paulo,761.24,25.19
AZUL,2023,9,Cuiabá,Teresina,1299.55,24.7
AZUL,2023,9,Cuiabá,Vitória,967.18,25.14
AZUL,2023,9,Curitiba,Belo Horizonte,899.49,25.04
AZUL,2023,9,Curitiba,Belém,1107.38,24.98
AZUL,2023,9,Curitiba,Boa Vista,1167.19,25.47
AZUL,2023,9,Curitiba,Brasília,680.37,25.29
AZUL,2023,9,Curitiba,Campo Grande,801.22,25.09
AZUL,2023,9,Curitiba,Cuiabá,1217.95,25.11
AZUL,2023,9,Curitiba,Florianópolis,253.67,25.11
AZUL,2023,9,Curitiba,Fortaleza,780.75,25.34
AZUL,2023,9,Curitiba,Goiânia,716.1,25.19
AZUL,2023,9,Curitiba,João Pessoa,1093.29,25.28
AZUL,2023,9,Curitiba,Macapá,1701.9,24.99
AZUL,2023,9,Curitiba,Maceió,1070.15,25.11
AZUL,2023,9,Curitiba,Manaus,1038.23,25.14
AZUL,2023,9,Curitiba,Natal,836.2,24.87
AZUL,2023,9,Curitiba,Porto Alegre,603.3,25.19
AZUL,2023,9,Curitiba,Porto Velho,1056.59,25.24
AZUL,2023,9,Curitiba,Recife,842.32,25.38
AZUL,2023,9,Curitiba,Rio de Janeiro,635.67,24.81
AZUL,2023,9,Curitiba,Salvador,910.68,24.98
AZUL,2023,9,Curitiba,São Luís,756.62,25.58
AZUL,2023,9,Curitiba,São Paulo,600.95,25.19
AZUL,2023,9,Curitiba,Teresina,1459.44,24.7
AZUL,2023,9,Curitiba,Vitória,396.03,25.14
AZUL,2023,9,Florianópolis,Belo Horizonte,759.51,25.04
AZUL,2023,9,Florianópolis,Belém,980.81,24.98
AZUL,2023,9,Florianópolis,Boa Vista,1409.43,25.47
AZUL,2023,9,Florianópolis,Brasília,909.63,25.29
AZUL,2023,9,Florianópolis,Campo Grande,763.22,25.09
AZUL,2023,9,Florianópolis,Cuiabá,945.25,25.11
AZUL,2023,9,Florianópolis,Curitiba,226.99,24.93
AZUL,2023,9,Florianópolis,Fortaleza,1286.58,25.34
AZUL,2023,9,Florianópolis,Goiânia,1026.99,25.19
AZUL,2023,9,Florianópolis,João Pessoa,1093.66,25.28
AZUL,2023,9,Florianópolis,Macapá,1307.3,24.99
AZUL,2023,9,Florianópolis,Maceió,1572.14,25.11
AZUL,2023,9,Florianópolis,Manaus,1436.07,25.14
AZUL,2023,9,Florianópolis,Natal,1236.64,24.87
AZUL,2023,9,Florianópolis,Porto Alegre,789.02,25.19
AZUL,2023,9,Florianópolis,Porto Velho,1728.65,25.24
AZUL,2023,9,Florianópolis,Recife,1173.05,25.38
AZUL,2023,9,Florianópolis,Rio de Janeiro,606.68,24.81
AZUL,2023,9,Florianópolis,Salvador,1054.85,24.98
AZUL,2023,9,Florianópolis,São Luís,954.41,25.58
AZUL,2023,9,Florianópolis,São Paulo,1094.93,25.19
AZUL,2023,9,Florianópolis,Teresina,1009.8,24.7
AZUL,2023,9,Florianópolis,Vitória,797.43,25.14
AZUL,2023,9,Fortaleza,Belo Horizonte,1035.97,25.04
AZUL,2023,9,Fortaleza,Belém,733.72,24.98
AZUL,2023,9,Fortaleza,Boa Vista,1491.71,25.47
AZUL,2023,9,Fortaleza,Brasília,960.91,25.29
AZUL,2023,9,Fortaleza,Campo Grande,1111.72,25.09
AZUL,2023,9,Fortaleza,Cuiabá,1173.7,25.11
AZUL,2023,9,Fortaleza,Curitiba,762.26,24.93
AZUL,2023,9,Fortaleza,Florianópolis,1264.93,25.11
AZUL,2023,9,Fortaleza,Goiânia,1079.83,25.19
AZUL,2023,9,Fortaleza,João Pessoa,965.44,25.28
AZUL,2023,9,Fortaleza,Macapá,1125.61,24.99
AZUL,2023,9,Fortaleza,Maceió,860.85,25.11
AZUL,2023,9,Fortaleza,Manaus,1172.57,25.14
AZUL,2023,9,Fortaleza,Natal,720.31,24.87
AZUL,2023,9,Fortaleza,Porto Alegre,1287.69,25.19
AZUL,2023,9,Fortaleza,Porto Velho,1728.65,25.24
AZUL,2023,9,Fortaleza,Recife,664.27,25.38
AZUL,2023,9,Fortaleza,Rio de Janeiro,823.33,24.81
AZUL,2023,9,Fortaleza,Salvador,1003.32,24.98
AZUL,2023,9,Fortaleza,São Luís,934.36,25.58
AZUL,2023,9,Fortaleza,São Paulo,1061.78,25.19
AZUL,2023,9,Fortaleza,Vitória,1410.93,25.14
AZUL,2023,9,Goiânia,Belo Horizonte,640.97,25.04
AZUL,2023,9,Goiânia,Belém,1302.13,24.98
AZUL,2023,9,Goiânia,Boa Vista,1132.6,25.47
AZUL,2023,9,Goiânia,Campo Grande,863.18,25.09
AZUL,2023,9,Goiânia,Cuiabá,617.25,25.11
AZUL,2023,9,Goiânia,Curitiba,734.9,24.93
AZUL,2023,9,Goiânia,Florianópolis,882.4,25.11
AZUL,2023,9,Goiânia,Fortaleza,1083.74,25.34
AZUL,2023,9,Goiânia,João Pessoa,1373.63,25.28
AZUL,2023,9,Goiânia,Macapá,970.6,24.99
AZUL,2023,9,Goiânia,Maceió,1663.4,25.11
AZUL,2023,9,Goiânia,Manaus,1316.92,25.14
AZUL,2023,9,Goiânia,Natal,1572.65,24.87
AZUL,2023,9,Goiânia,Porto Alegre,986.08,25.19
AZUL,2023,9,Goiânia,Porto Velho,965.28,25.24
AZUL,2023,9,Goiânia,Recife,1047.76,25.38
AZUL,2023,9,Goiânia,Rio de Janeiro,943.01,24.81
AZUL,2023,9,Goiânia,Salvador,1103.42,24.98
AZUL,2023,9,Goiânia,São Luís,862.25,25.58
AZUL,2023,9,Goiânia,São Paulo,712.17,25.19
AZUL,2023,9,Goiânia,Teresina,1109.69,24.7
AZUL,2023,9,Goiânia,Vitória,670.53,25.14
AZUL,2023,9,João Pessoa,Belo Horizonte,909.36,25.04
AZUL,2023,9,João Pessoa,Belém,1245.43,24.98
AZUL,2023,9,João Pessoa,Brasília,1167.47,25.29
AZUL,2023,9,João Pessoa,Campo Grande,1266.94,25.09
AZUL,2023,9,João Pessoa,Cuiabá,1177.0,25.11
AZUL,2023,9,João Pessoa,Curitiba,1102.57,24.93
AZUL,2023,9,João Pessoa,Florianópolis,1113.87,25.11
AZUL,2023,9,João Pessoa,Fortaleza,1011.84,25.34
AZUL,2023,9,João Pessoa,Goiânia,1424.83,25.19
AZUL,2023,9,João Pessoa,Macapá,1166.38,24.99
AZUL,2023,9,João Pessoa,Maceió,688.43,25.11
AZUL,2023,9,João Pessoa,Manaus,1855.75,25.14
AZUL,2023,9,João Pessoa,Natal,1669.4,24.87
AZUL,2023,9,João Pessoa,Porto Alegre,1149.34,25.19
AZUL,2023,9,João Pessoa,Porto Velho,1804.9,25.24
AZUL,2023,9,João Pessoa,Recife,555.89,25.38
AZUL,2023,9,João Pessoa,Rio de Janeiro,761.44,24.81
AZUL,2023,9,João Pessoa,Salvador,911.35,24.98
AZUL,2023,9,João Pessoa,São Luís,976.1,25.58
AZUL,2023,9,João Pessoa,São Paulo,945.23,25.19
AZUL,2023,9,João Pessoa,Teresina,1021.29,24.7
AZUL,2023,9,João Pessoa,Vitória,1129.22,25.14
AZUL,2023,9,Macapá,Belo Horizonte,1362.54,25.04
AZUL,2023,9,Macapá,Belém,431.3,24.98
AZUL,2023,9,Macapá,Boa Vista,1658.9,25.47
AZUL,2023,9,Macapá,Brasília,1154.83,25.29
AZUL,2023,9,Macapá,Campo Grande,1189.9,25.09
AZUL,2023,9,Macapá,Cuiabá,1085.52,25.11
AZUL,2023,9,Macapá,Curitiba,522.9,24.93
AZUL,2023,9,Macapá,Florianópolis,1225.27,25.11
AZUL,2023,9,Macapá,Fortaleza,1144.28,25.34
AZUL,2023,9,Macapá,Goiânia,931.88,25.19
AZUL,2023,9,Macapá,João Pessoa,1069.12,25.28
AZUL,2023,9,Macapá,Maceió,1374.08,25.11
AZUL,2023,9,Macapá,Manaus,1817.55,25.14
AZUL,2023,9,Macapá,Natal,1456.15,24.87
AZUL,2023,9,Macapá,Porto Alegre,1385.71,25.19
AZUL,2023,9,Macapá,Porto Velho,1757.4,25.24
AZUL,2023,9,Macapá,Recife,1104.14,25.38
AZUL,2023,9,Macapá,Rio de Janeiro,1056.32,24.81
AZUL,2023,9,Macapá,Salvador,1185.22,24.98
AZUL,2023,9,Macapá,São Luís,1374.44,25.58
AZUL,2023,9,Macapá,São Paulo,714.94,25.19
AZUL,2023,9,Macapá,Teresina,1234.95,24.7
AZUL,2023,9,Macapá,Vitória,1221.85,25.14
AZUL,2023,9,Maceió,Belo Horizonte,775.41,25.04
AZUL,2023,9,Maceió,Belém,1156.76,24.98
AZUL,2023,9,Maceió,Boa Vista,1282.9,25.47
AZUL,2023,9,Maceió,Brasília,920.31,25.29
AZUL,2023,9,Maceió,Campo Grande,1130.72,25.09
AZUL,2023,9,Maceió,Cuiabá,904.57,25.11
AZUL,2023,9,Maceió,Curitiba,1182.91,24.93
AZUL,2023,9,Maceió,Florianópolis,1406.72,25.11
AZUL,2023,9,Maceió,Fortaleza,847.67,25.34
AZUL,2023,9,Maceió,Goiânia,1889.9,25.19
AZUL,2023,9,Maceió,João Pessoa,813.68,25.28
AZUL,2023,9,Maceió,Macapá,1366.66,24.99
AZUL,2023,9,Maceió,Manaus,1651.9,25.14
AZUL,2023,9,Maceió,Natal,934.87,24.87
AZUL,2023,9,Maceió,Porto Alegre,1130.78,25.19
AZUL,2023,9,Maceió,Porto Velho,1699.9,25.24
AZUL,2023,9,Maceió,Recife,703.56,25.38
AZUL,2023,9,Maceió,Rio de Janeiro,1109.23,24.81
AZUL,2023,9,Maceió,Salvador,1105.74,24.98
AZUL,2023,9,Maceió,São Luís,800.7,25.58
AZUL,2023,9,Maceió,São Paulo,952.92,25.19
AZUL,2023,9,Maceió,Teresina,786.25,24.7
AZUL,2023,9,Maceió,Vitória,1301.04,25.14
AZUL,2023,9,Manaus,Belo Horizonte,1012.89,25.04
AZUL,2023,9,Manaus,Belém,843.75,24.98
AZUL,2023,9,Manaus,Boa Vista,1045.83,25.47
AZUL,2023,9,Manaus,Brasília,1403.22,25.29
AZUL,2023,9,Manaus,Campo Grande,1776.68,25.09
AZUL,2023,9,Manaus,Cuiabá,1324.06,25.11
AZUL,2023,9,Manaus,Curitiba,1022.68,24.93
AZUL,2023,9,Manaus,Florianópolis,1443.43,25.11
AZUL,2023,9,Manaus,Fortaleza,1159.44,25.34
AZUL,2023,9,Manaus,Goiânia,1051.45,25.19
AZUL,2023,9,Manaus,João Pessoa,1793.85,25.28
AZUL,2023,9,Manaus,Macapá,1804.69,24.99
AZUL,2023,9,Manaus,Maceió,1779.9,25.11
AZUL,2023,9,Manaus,Natal,1609.68,24.87
AZUL,2023,9,Manaus,Porto Alegre,1598.05,25.19
AZUL,2023,9,Manaus,Porto Velho,1513.32,25.24
AZUL,2023,9,Manaus,Recife,1379.76,25.38
AZUL,2023,9,Manaus,Rio de Janeiro,1579.27,24.81
AZUL,2023,9,Manaus,Salvador,1292.19,24.98
AZUL,2023,9,Manaus,São Luís,1537.24,25.58
AZUL,2023,9,Manaus,São Paulo,1207.23,25.19
AZUL,2023,9,Manaus,Teresina,1259.74,24.7
AZUL,2023,9,Manaus,Vitória,1477.8,25.14
AZUL,2023,9,Natal,Belo Horizonte,848.28,25.04
AZUL,2023,9,Natal,Belém,866.66,24.98
AZUL,2023,9,Natal,Boa Vista,1438.24,25.47
AZUL,2023,9,Natal,Brasília,960.49,25.29
AZUL,2023,9,Natal,Campo Grande,1044.17,25.09
AZUL,2023,9,Natal,Cuiabá,1207.14,25.11
AZUL,2023,9,Natal,Curitiba,831.24,24.93
AZUL,2023,9,Natal,Florianópolis,1451.5,25.11
AZUL,2023,9,Natal,Fortaleza,801.3,25.34
AZUL,2023,9,Natal,Goiânia,1376.38,25.19
AZUL,2023,9,Natal,Macapá,1340.02,24.99
AZUL,2023,9,Natal,Maceió,988.95,25.11
AZUL,2023,9,Natal,Manaus,1600.51,25.14
AZUL,2023,9,Natal,Porto Alegre,1535.45,25.19
AZUL,2023,9,Natal,Porto Velho,1481.61,25.24
AZUL,2023,9,Natal,Recife,783.58,25.38
AZUL,2023,9,Natal,Rio de Janeiro,982.44,24.81
AZUL,2023,9,Natal,Salvador,779.52,24.98
AZUL,2023,9,Natal,São Luís,970.07,25.58
AZUL,2023,9,Natal,São Paulo,1131.01,25.19
AZUL,2023,9,Natal,Teresina,1338.97,24.7
AZUL,2023,9,Natal,Vitória,1049.56,25.14
AZUL,2023,9,Palmas,Belo Horizonte,967.94,25.04
AZUL,2023,9,Palmas,Belém,1282.58,24.98
AZUL,2023,9,Palmas,Brasília,838.65,25.29
AZUL,2023,9,Palmas,Campo Grande,957.85,25.09
AZUL,2023,9,Palmas,Cuiabá,995.99,25.11
AZUL,2023,9,Palmas,Curitiba,628.8,24.93
AZUL,2023,9,Palmas,Florianópolis,710.65,25.11
AZUL,2023,9,Palmas,Fortaleza,1300.44,25.34
AZUL,2023,9,Palmas,Goiânia,620.02,25.19
AZUL,2023,9,Palmas,João Pessoa,879.11,25.28
AZUL,2023,9,Palmas,Macapá,1021.9,24.99
AZUL,2023,9,Palmas,Maceió,1058.78,25.11
AZUL,2023,9,Palmas,Manaus,1489.69,25.14
AZUL,2023,9,Palmas,Natal,1205.65,24.87
AZUL,2023,9,Palmas,Porto Velho,1766.57,25.24
AZUL,2023,9,Palmas,Recife,817.63,25.38
AZUL,2023,9,Palmas,Rio de Janeiro,437.53,24.81
AZUL,2023,9,Palmas,Salvador,940.66,24.98
AZUL,2023,9,Palmas,São Luís,1823.3,25.58
AZUL,2023,9,Palmas,São Paulo,487.8,25.19
AZUL,2023,9,Palmas,Teresina,1408.49,24.7
AZUL,2023,9,Palmas,Vitória,947.3,25.14
AZUL,2023,9,Porto Alegre,Belo Horizonte,1067.85,25.04
AZUL,2023,9,Porto Alegre,Belém,1311.12,24.98
AZUL,2023,9,Porto Alegre,Boa Vista,1615.24,25.47
AZUL,2023,9,Porto Alegre,Brasília,1139.01,25.29
AZUL,2023,9,Porto Alegre,Campo Grande,1044.82,25.09
AZUL,2023,9,Porto Alegre,Cuiabá,1113.32,25.11
AZUL,2023,9,Porto Alegre,Curitiba,603.72,24.93
AZUL,2023,9,Porto Alegre,Florianópolis,788.56,25.11
AZUL,2023,9,Porto Alegre,Fortaleza,1261.87,25.34
AZUL,2023,9,Porto Alegre,Goiânia,1049.48,25.19
AZUL,2023,9,Porto Alegre,João Pessoa,1131.22,25.28
AZUL,2023,9,Porto Alegre,Macapá,1372.9,24.99
AZUL,2023,9,Porto Alegre,Maceió,1143.59,25.11
AZUL,2023,9,Porto Alegre,Manaus,1660.11,25.14
AZUL,2023,9,Porto Alegre,Natal,1527.48,24.87
AZUL,2023,9,Porto Alegre,Porto Velho,1728.65,25.24
AZUL,2023,9,Porto Alegre,Recife,1166.72,25.38
AZUL,2023,9,Porto Alegre,Rio de Janeiro,776.49,24.81
AZUL,2023,9,Porto Alegre,Salvador,775.01,24.98
AZUL,2023,9,Porto Alegre,São Luís,1052.85,25.58
AZUL,2023,9,Porto Alegre,São Paulo,736.31,25.19
AZUL,2023,9,Porto Alegre,Teresina,1204.77,24.7
AZUL,2023,9,Porto Alegre,Vitória,821.09,25.14
AZUL,2023,9,Porto Velho,Belo Horizonte,1292.72,25.04
AZUL,2023,9,Porto Velho,Belém,1653.93,24.98
AZUL,2023,9,Porto Velho,Boa Vista,1757.4,25.47
AZUL,2023,9,Porto Velho,Brasília,1725.5,25.29
AZUL,2023,9,Porto Velho,Campo Grande,1683.15,25.09
AZUL,2023,9,Porto Velho,Cuiabá,1403.29,25.11
AZUL,2023,9,Porto Velho,Curitiba,1091.99,24.93
AZUL,2023,9,Porto Velho,Florianópolis,1757.4,25.11
AZUL,2023,9,Porto Velho,Fortaleza,1728.65,25.34
AZUL,2023,9,Porto Velho,Goiânia,951.58,25.19
AZUL,2023,9,Porto Velho,João Pessoa,1728.65,25.28
AZUL,2023,9,Porto Velho,Macapá,1804.9,24.99
AZUL,2023,9,Porto Velho,Maceió,1778.65,25.11
AZUL,2023,9,Porto Velho,Manaus,1514.37,25.14
AZUL,2023,9,Porto Velho,Natal,1452.45,24.87
AZUL,2023,9,Porto Velho,Porto Alegre,1734.5,25.19
AZUL,2023,9,Porto Velho,Recife,1722.9,25.38
AZUL,2023,9,Porto Velho,Rio de Janeiro,1711.61,24.81
AZUL,2023,9,Porto Velho,Salvador,1804.9,24.98
AZUL,2023,9,Porto Velho,São Luís,1538.32,25.58
AZUL,2023,9,Porto Velho,São Paulo,1546.61,25.19
AZUL,2023,9,Porto Velho,Teresina,1707.4,24.7
AZUL,2023,9,Porto Velho,Vitória,1292.61,25.14
AZUL,2023,9,Recife,Aracaju,639.9,24.97
AZUL,2023,9,Recife,Belo Horizonte,904.9,25.04
AZUL,2023,9,Recife,Belém,1018.5,24.98
AZUL,2023,9,Recife,Boa Vista,1451.09,25.47
AZUL,2023,9,Recife,Brasília,794.69,25.29
AZUL,2023,9,Recife,Campo Grande,1462.8,25.09
AZUL,2023,9,Recife,Cuiabá,1695.0,25.11
AZUL,2023,9,Recife,Curitiba,920.4,24.93
AZUL,2023,9,Recife,Florianópolis,1096.88,25.11
AZUL,2023,9,Recife,Fortaleza,696.27,25.34
AZUL,2023,9,Recife,Goiânia,1080.67,25.19
AZUL,2023,9,Recife,João Pessoa,576.48,25.28
AZUL,2023,9,Recife,Macapá,1173.38,24.99
AZUL,2023,9,Recife,Maceió,648.99,25.11
AZUL,2023,9,Recife,Manaus,1382.24,25.14
AZUL,2023,9,Recife,Natal,806.35,24.87
AZUL,2023,9,Recife,Porto Alegre,1200.47,25.19
AZUL,2023,9,Recife,Porto Velho,1722.9,25.24
AZUL,2023,9,Recife,Rio de Janeiro,863.02,24.81
AZUL,2023,9,Recife,Salvador,440.6,24.98
AZUL,2023,9,Recife,São Luís,817.08,25.58
AZUL,2023,9,Recife,São Paulo,955.75,25.19
AZUL,2023,9,Recife,Teresina,650.75,24.7
AZUL,2023,9,Recife,Vitória,941.07,25.14
AZUL,2023,9,Rio de Janeiro,Belo Horizonte,768.61,25.04
AZUL,2023,9,Rio de Janeiro,Belém,1082.48,24.98
AZUL,2023,9,Rio de Janeiro,Boa Vista,1404.83,25.47
AZUL,2023,9,Rio de Janeiro,Brasília,794.82,25.29
AZUL,2023,9,Rio de Janeiro,Campo Grande,603.94,25.09
AZUL,2023,9,Rio de Janeiro,Cuiabá,769.11,25.11
AZUL,2023,9,Rio de Janeiro,Curitiba,657.09,24.93
AZUL,2023,9,Rio de Janeiro,Florianópolis,650.05,25.11
AZUL,2023,9,Rio de Janeiro,Fortaleza,826.6,25.34
AZUL,2023,9,Rio de Janeiro,Goiânia,912.08,25.19
AZUL,2023,9,Rio de Janeiro,João Pessoa,786.75,25.28
AZUL,2023,9,Rio de Janeiro,Macapá,1058.8,24.99
AZUL,2023,9,Rio de Janeiro,Maceió,1050.0,25.11
AZUL,2023,9,Rio de Janeiro,Manaus,1625.64,25.14
AZUL,2023,9,Rio de Janeiro,Natal,948.46,24.87
AZUL,2023,9,Rio de Janeiro,Porto Alegre,791.92,25.19
AZUL,2023,9,Rio de Janeiro,Porto Velho,1739.7,25.24
AZUL,2023,9,Rio de Janeiro,Recife,845.48,25.38
AZUL,2023,9,Rio de Janeiro,Salvador,825.17,24.98
AZUL,2023,9,Rio de Janeiro,São Luís,1012.71,25.58
AZUL,2023,9,Rio de Janeiro,São Paulo,592.68,25.19
AZUL,2023,9,Rio de Janeiro,Teresina,1154.45,24.7
AZUL,2023,9,Rio de Janeiro,Vitória,489.35,25.14
AZUL,2023,9,Salvador,Belo Horizonte,697.55,25.04
AZUL,2023,9,Salvador,Belém,802.79,24.98
AZUL,2023,9,Salvador,Boa Vista,1075.49,25.47
AZUL,2023,9,Salvador,Brasília,738.17,25.29
AZUL,2023,9,Salvador,Campo Grande,811.45,25.09
AZUL,2023,9,Salvador,Cuiabá,948.27,25.11
AZUL,2023,9,Salvador,Curitiba,904.79,24.93
AZUL,2023,9,Salvador,Florianópolis,1013.72,25.11
AZUL,2023,9,Salvador,Fortaleza,1020.16,25.34
AZUL,2023,9,Salvador,Goiânia,1049.63,25.19
AZUL,2023,9,Salvador,João Pessoa,835.77,25.28
AZUL,2023,9,Salvador,Macapá,1278.16,24.99
AZUL,2023,9,Salvador,Maceió,1088.69,25.11
AZUL,2023,9,Salvador,Manaus,1432.07,25.14
AZUL,2023,9,Salvador,Natal,772.03,24.87
AZUL,2023,9,Salvador,Porto Alegre,845.41,25.19
AZUL,2023,9,Salvador,Porto Velho,1804.9,25.24
AZUL,2023,9,Salvador,Recife,448.24,25.38
AZUL,2023,9,Salvador,Rio de Janeiro,841.21,24.81
AZUL,2023,9,Salvador,São Luís,801.2,25.58
AZUL,2023,9,Salvador,São Paulo,716.13,25.19
AZUL,2023,9,Salvador,Teresina,828.66,24.7
AZUL,2023,9,Salvador,Vitória,710.14,25.14
AZUL,2023,9,São Luís,Belo Horizonte,1030.5,25.04
AZUL,2023,9,São Luís,Belém,901.14,24.98
AZUL,2023,9,São Luís,Boa Vista,994.69,25.47
AZUL,2023,9,São Luís,Brasília,869.04,25.29
AZUL,2023,9,São Luís,Campo Grande,931.38,25.09
AZUL,2023,9,São Luís,Cuiabá,832.55,25.11
AZUL,2023,9,São Luís,Curitiba,805.49,24.93
AZUL,2023,9,São Luís,Florianópolis,925.97,25.11
AZUL,2023,9,São Luís,Fortaleza,921.71,25.34
AZUL,2023,9,São Luís,Goiânia,920.26,25.19
AZUL,2023,9,São Luís,João Pessoa,925.25,25.28
AZUL,2023,9,São Luís,Macapá,1296.71,24.99
AZUL,2023,9,São Luís,Maceió,777.48,25.11
AZUL,2023,9,São Luís,Manaus,1577.82,25.14
AZUL,2023,9,São Luís,Natal,932.48,24.87
AZUL,2023,9,São Luís,Porto Alegre,1056.93,25.19
AZUL,2023,9,São Luís,Porto Velho,1642.32,25.24
AZUL,2023,9,São Luís,Recife,847.6,25.38
AZUL,2023,9,São Luís,Rio de Janeiro,1001.19,24.81
